"Index","N","HS","WHS","RM","GARCH-N","GARCH-t","GARCH-fhs","eGARCH-N","eGARCH-t","eGARCH-fhs","apARCH-N","apARCH-t","apARCH-fhs","CAViaR-SAV","CAViaR-AS","CAViaR-IG","CAViaR-AD"
2001-08-22,-0.0553929946143786,-0.0613689463762921,-0.0655444831767427,-0.0326646402906788,-0.041916624244514,-0.048846445960363,-0.0444848687979442,-0.0473688714496501,-0.0529938023491564,-0.0478385981224626,-0.0479391187926302,-0.0537577587133334,-0.0480187141589321,-0.0478404187900002,-0.0563569126616949,-0.0734183484446182,-0.0685891854542381
2001-08-23,-0.0553407719226612,-0.0613689463762921,-0.0654883734509579,-0.0336795132235847,-0.0431629045025511,-0.0499574026791507,-0.0457867109309101,-0.0464505556592016,-0.0522080631205841,-0.0468648228451264,-0.0470120501215601,-0.05306389395493,-0.0470294881782764,-0.0494825669056002,-0.0530734864109973,-0.0474719168619153,-0.0686028201501294
2001-08-24,-0.0553349275136061,-0.0613689463762921,-0.0654316969602662,-0.033078665530916,-0.0426334791091668,-0.0494992178478037,-0.0452143411445218,-0.0468555775705751,-0.0526312231693911,-0.0472779068699072,-0.0478602335286722,-0.0542610947825087,-0.0478681262130717,-0.0490942891499218,-0.0543272953374222,-0.0469908218092388,-0.0686190803331952
2001-08-27,-0.0553398517645738,-0.0613689463762921,-0.0653744479797695,-0.0386987120867325,-0.048780682792702,-0.0547027676906345,-0.0518425794330342,-0.0467984990322666,-0.0532832217110374,-0.0471649566290554,-0.0477695934117288,-0.054894690302752,-0.0475785611395534,-0.0536385969613278,-0.0503701385734568,-0.08303779456334,-0.0686302624358265
2001-08-28,-0.0553425453699244,-0.0613689463762921,-0.065267060491809,-0.0375261893144427,-0.0473156951052905,-0.0535040379112991,-0.0502867653135217,-0.045229159460179,-0.0512114043926627,-0.0456030740225006,-0.0460030869909278,-0.0521005581730476,-0.0459552737295938,-0.0514930017355488,-0.0491743225974456,-0.0512280299573908,-0.0686457159015706
2001-08-29,-0.0553619852626492,-0.0613689463762921,-0.0650202901070009,-0.0378066773170717,-0.0474619737257632,-0.0538205101912887,-0.0503682405692649,-0.0478758352743128,-0.0546358244354262,-0.0482672407332014,-0.0493133487412558,-0.0567622958742947,-0.0493234122867423,-0.0524114459932196,-0.0537576850670946,-0.0513703523365779,-0.0686613311635824
2001-08-30,-0.0553586410251996,-0.0613689463762921,-0.0647710270920432,-0.0369264523361532,-0.0463883777909903,-0.0529140189452367,-0.0491894376544772,-0.0478347545767049,-0.0543916566286477,-0.0482300250006494,-0.0497349260630769,-0.0572728907614376,-0.0497400229494657,-0.051018663564571,-0.0543969165779076,-0.0503677201760022,-0.068675475850114
2001-08-31,-0.0554118311128772,-0.0613689463762921,-0.0645306817550212,-0.0415128539917037,-0.0512769088097315,-0.0571893854412625,-0.0544383833564142,-0.0555562056035708,-0.0641811369133943,-0.0559485244972747,-0.0567897806313319,-0.0662625382681994,-0.0568656008086058,-0.0556474773036056,-0.0651635587767737,-0.054954932864205,-0.0686952700987282
2001-09-04,-0.0554105765099534,-0.0613689463762921,-0.064427244286408,-0.0403157487065997,-0.049640556013826,-0.055733976731343,-0.0526572537094548,-0.054095268539058,-0.0617908648378051,-0.0545206332417624,-0.0555216985121571,-0.0639994119380988,-0.0556007759433137,-0.0537106024140382,-0.064110600901454,-0.0533681060881469,-0.0687101651565886
2001-09-05,-0.0553934725541248,-0.0613689463762921,-0.0643227619948795,-0.0400468850305198,-0.0491279996553976,-0.0553376616411846,-0.0520871640040082,-0.0524291585995954,-0.0597006876833492,-0.0528464503534912,-0.0535576027470222,-0.0614534658604836,-0.0534991231630044,-0.0539742313718178,-0.059773555267843,-0.0528598951779208,-0.0687236343352762
2001-09-06,-0.0554067207857325,-0.0613689463762921,-0.0642172243266689,-0.039356862160761,-0.048212301508608,-0.0545432587193767,-0.0510887777904731,-0.0529294368210909,-0.0599917574034631,-0.0533846103158097,-0.0545467022799831,-0.0626893328897514,-0.0544263770927089,-0.0534864680767391,-0.0608729209312628,-0.0519589552606941,-0.0687408499686676
2001-09-07,-0.0554454060828904,-0.0613689463762921,-0.0641106206214057,-0.0404766708403027,-0.0493015811382539,-0.0555103264067392,-0.0522288880222222,-0.0564685643977059,-0.0643012890179138,-0.0569593195424007,-0.058549694805826,-0.068082349443162,-0.0584151487609799,-0.05517966854429,-0.0665964741626892,-0.0530084932397639,-0.0687562190550589
2001-09-10,-0.0554579015096256,-0.0613689463762921,-0.0640029401110388,-0.0401030851080397,-0.048734786619146,-0.0550248175458571,-0.0516345068415769,-0.0574522530595738,-0.0652121116885979,-0.0579577621037301,-0.0601927055922865,-0.0699280787274142,-0.0600622207868375,-0.0551198315397587,-0.0686538272687574,-0.0524416542257105,-0.0687747090023193
2001-09-17,-0.055462269242603,-0.0613689463762921,-0.063894171918749,-0.0388878361213687,-0.0473108167294684,-0.0538366129384052,-0.0501880173587827,-0.0551689043732379,-0.0618680711377095,-0.0557207540361724,-0.0571175201506914,-0.0651691298421897,-0.057025377200685,-0.0527928223368633,-0.0653622328810401,-0.0510408495078315,-0.0687906310568479
2001-09-18,-0.055509684896955,-0.0613689463762921,-0.0637843050578502,-0.0421281873775508,-0.0507722575850458,-0.0567075293318438,-0.0538170568616539,-0.0610639128968267,-0.0691096252940157,-0.0616261671370959,-0.0630200474329278,-0.0725299343877486,-0.062841233266738,-0.0561528500115715,-0.0729111422305219,-0.0544153688322374,-0.0688059816547689
2001-09-19,-0.0555233251610454,-0.0613689463762921,-0.0636733284306797,-0.0447903551224922,-0.0534527490195968,-0.0591057476225834,-0.0566702942064024,-0.0595499567718701,-0.0675914613655781,-0.0600719924247751,-0.0614523443827184,-0.0710442886696293,-0.0612735922325555,-0.0590542782785182,-0.0677939994187104,-0.0570215360659052,-0.068819191963323
2001-09-20,-0.0555136851916835,-0.0613689463762921,-0.0635612308274771,-0.0434904512228179,-0.051664164721802,-0.0576297061977801,-0.054778142033165,-0.0578492406532086,-0.065010942292046,-0.0583619228509062,-0.0598102353335609,-0.0681165866508087,-0.0596324542183448,-0.0568344916400953,-0.0662250352239001,-0.0812652943324109,-0.0688356505630374
2001-09-21,-0.0555614753997812,-0.0613689463762921,-0.0613384591450469,-0.0449747574449866,-0.0530638858372599,-0.0588599319673766,-0.0562610170573291,-0.0619884444871099,-0.0699703861131331,-0.0625328841660355,-0.0643376486770256,-0.0739716698704962,-0.0641506835965252,-0.0588424741298094,-0.0724047893449528,-0.0565927337740387,-0.0688526948990692
2001-09-24,-0.0556127322213911,-0.0613689463762921,-0.0612850751690046,-0.0471636684833103,-0.0552091346188258,-0.0608487592702438,-0.0585956927130226,-0.066869815661034,-0.0757829146223822,-0.0674513282521527,-0.0693092695523241,-0.0804601180436313,-0.0689367899005957,-0.0613534857328889,-0.0794730248586019,-0.0586743122328245,-0.0688716444861355
2001-09-25,-0.0556146460877148,-0.0613689463762921,-0.061231151960881,-0.0528264323223146,-0.0612901576729614,-0.0666340557195746,-0.0651344227762436,-0.0655558778695856,-0.0746348878963655,-0.066002148969628,-0.068115423162457,-0.0795163911292226,-0.0677653964963297,-0.0661802446381144,-0.0730408346894272,-0.0645607652363291,-0.0688820377029724
2001-09-26,-0.055601851476802,-0.0613689463762921,-0.0611656369139485,-0.0512604771600061,-0.0587688279916099,-0.0644030611301294,-0.0624244435918667,-0.0633039255266857,-0.071171444469208,-0.0637844700473519,-0.065474182754321,-0.0751159154539975,-0.0649817397841172,-0.0631677743521398,-0.0703077922683796,-0.0805507726386822,-0.0688978605262743
2001-09-27,-0.0556654304682117,-0.0613689463762921,-0.0610784212033616,-0.0533252163166652,-0.0606727009271855,-0.0663666041051022,-0.0644813483703079,-0.0687074824863846,-0.0777816264149724,-0.0691854242585396,-0.0711304555470332,-0.0827300209857715,-0.0705900867460409,-0.0656581394018629,-0.0704642093460086,-0.0638933276340224,-0.0689158557733221
2001-09-28,-0.0556853635705167,-0.0613689463762921,-0.060990324526001,-0.0523425932518176,-0.0589250840308545,-0.0648938690486918,-0.0626209518921047,-0.0687015798675791,-0.0771910109242913,-0.069219082887475,-0.0717349569551334,-0.0832744811940474,-0.0712108836197842,-0.0645336202774031,-0.0802872417293518,-0.0710436737350153,-0.0689326405658468
2001-10-01,-0.0556782408657686,-0.0613689463762921,-0.0609013379832126,-0.0518818987101245,-0.0579329754520027,-0.0640168314281819,-0.0615739126127949,-0.06606068709226,-0.0736925014333485,-0.0665660890234944,-0.0687378028058829,-0.0779491436198657,-0.068243508846172,-0.0643101108841176,-0.0740026625219551,-0.0611687727818766,-0.0689472959012483
2001-10-02,-0.0556775433149327,-0.0613689463762921,-0.0608114525864567,-0.0506720215249237,-0.0561303176148472,-0.0624040838548859,-0.0597461457544864,-0.0632745364865746,-0.0699331010523359,-0.0637999930735503,-0.0652067012076763,-0.0731803004183468,-0.0646689035057017,-0.0626996925366342,-0.0689999679601009,-0.0593068521722848,-0.0689595357704202
2001-10-03,-0.0556663053959114,-0.0613689463762921,-0.0607206592564001,-0.0495536318376625,-0.0545578709044515,-0.0610889782226426,-0.0580760894933248,-0.0607147817455732,-0.0667217330712719,-0.0612446662858998,-0.062559166911855,-0.0694131485215968,-0.0621921515089825,-0.0613579241694227,-0.0652776562993097,-0.0577350955048267,-0.0689740324307052
2001-10-04,-0.0556730007450076,-0.0613689463762921,-0.0606289488219996,-0.0516661526220969,-0.0569239094905282,-0.0632027710272665,-0.060568193523636,-0.0592708723569943,-0.0653924980516694,-0.0597601945029086,-0.0608965693710424,-0.0677545946424417,-0.0604922299377064,-0.0639330198804561,-0.0604069454342935,-0.060076097512442,-0.0689868935895943
2001-10-05,-0.0556728868232699,-0.0613689463762921,-0.0605363120195748,-0.0501366982755933,-0.0548237518303343,-0.0613504952741897,-0.0583733929796982,-0.0567435046338669,-0.061926408473795,-0.0572281506789644,-0.0578409611189232,-0.0631487847421713,-0.057448945295457,-0.0611492573537469,-0.0575458028798405,-0.0579859414314117,-0.0690026350919747
2001-10-08,-0.0556195853860293,-0.0613689463762921,-0.060442739491873,-0.0487855329624423,-0.0530733768551788,-0.0598804621981327,-0.0565156199289217,-0.0546111171009195,-0.0592951342816925,-0.0550535908341099,-0.055262836838851,-0.0598524502151481,-0.0548824820582237,-0.0592556955501067,-0.0547535745433371,-0.0560887285824651,-0.0690162462313603
2001-10-09,-0.0555994573052354,-0.0613689463762921,-0.0603482217871237,-0.0473811700541866,-0.0513739935450856,-0.0584838517026754,-0.0546124787228068,-0.0524244772026196,-0.0566538293278002,-0.0528546240549464,-0.0529071701995766,-0.0563029980988129,-0.0530082064799595,-0.0571408874135485,-0.0531310693719079,-0.0545630904516366,-0.0690301965340819
2001-10-10,-0.0556050600227367,-0.0613689463762921,-0.060252749358084,-0.0466159262590014,-0.0505325681084049,-0.057703076870239,-0.0537206106943673,-0.0535767606705339,-0.058223758500359,-0.0540071169011017,-0.0547520254443115,-0.0590967689859865,-0.0548519425483326,-0.0567872066294361,-0.0555911947779115,-0.0537567724430671,-0.06904717664985
2001-10-11,-0.0555783353756031,-0.0613689463762921,-0.0601563125610742,-0.0452004183055396,-0.0489509220086573,-0.0562961747088435,-0.052049518574138,-0.0513923280951325,-0.0553746661598452,-0.0517643840683253,-0.051637823537162,-0.0543633887737035,-0.0515363911936935,-0.0542723535249959,-0.0530196628172415,-0.0522172059406059,-0.0690628380351714
2001-10-12,-0.0555756078465276,-0.0613689463762921,-0.0600589016550037,-0.0455605305339085,-0.0496067928081482,-0.0567772072630148,-0.052835478042359,-0.0501607763502886,-0.0542723446997658,-0.0505195095360035,-0.0503994608881571,-0.053407394919123,-0.0502971406355483,-0.0555735073063273,-0.0499487628934454,-0.0528811984366075,-0.0690764314704407
2001-10-15,-0.0555751308620173,-0.0613689463762921,-0.0599605068003871,-0.0449264939630893,-0.049012129807788,-0.0561778620749464,-0.0522077563837164,-0.0487152829099431,-0.0527373549264047,-0.049094873518937,-0.0487070213845342,-0.0517790221531839,-0.0485571767975694,-0.055458059759141,-0.0475499308213956,-0.0523156007057216,-0.0690903480590613
2001-10-16,-0.0555737469388191,-0.0613689463762921,-0.0598611180583501,-0.044042773641978,-0.0481534849180758,-0.0553754711577985,-0.0513508638408999,-0.0472226547088521,-0.0510554527207332,-0.0475931954266375,-0.0470479777984591,-0.0499835936577638,-0.0469782199398335,-0.0548477946503231,-0.0457098881120638,-0.0514883914045197,-0.0691049134531436
2001-10-17,-0.055564101806672,-0.0613689463762921,-0.0597607253896258,-0.0427092873389935,-0.0467877888237282,-0.0541074793131452,-0.0499183037055844,-0.0457332076706807,-0.0491272002777203,-0.0460746504608472,-0.0453969461932286,-0.0477357427524234,-0.045334593620045,-0.0525840393512221,-0.044249784124792,-0.0504261276269848,-0.0691205991474291
2001-10-18,-0.0555567039200573,-0.0613689463762921,-0.0596593186535406,-0.0418186171932327,-0.046040961064836,-0.0533132463690288,-0.0491297364718996,-0.0444147505957512,-0.0476566394176566,-0.0447518373569793,-0.043826607225573,-0.0461790536007043,-0.0436625922832333,-0.0520535980635092,-0.043022388123018,-0.0494845754852772,-0.0691353100407307
2001-10-19,-0.0555719662335637,-0.0613689463762921,-0.05955688760699,-0.0415654265820415,-0.0460720675858258,-0.053397357248484,-0.049180695088945,-0.0466527485515839,-0.0510226870196979,-0.0469950850362552,-0.0466691939672888,-0.0503810846109977,-0.0467237495409175,-0.0525794089336937,-0.047752547782333,-0.0495521763488069,-0.0691510969650538
2001-10-22,-0.0555704369807934,-0.0613689463762921,-0.0594534219034035,-0.0410412043604232,-0.0457882521939871,-0.0531614794371646,-0.0488728304974758,-0.0453923917160373,-0.0497715140916325,-0.0457350656359707,-0.045296969979556,-0.0491218829897542,-0.0453556128417934,-0.0526327595138617,-0.0454337105583107,-0.049308081804791,-0.0691666024686672
2001-10-23,-0.0555619114937455,-0.0613689463762921,-0.0593489110917,-0.0422667734029355,-0.0475926990720037,-0.0547596476729721,-0.0507656904878211,-0.04477844781929,-0.0495531145727232,-0.0451124372727545,-0.0447848290466163,-0.0490699227592554,-0.0448616817161843,-0.054637914466184,-0.0428957683870063,-0.0510060076206265,-0.0691808353895551
2001-10-24,-0.055536298870212,-0.0613689463762921,-0.0592433446152318,-0.0410905722425263,-0.046411251461393,-0.0536778449345139,-0.0495119011939482,-0.0432883517538318,-0.0477091611179399,-0.0435725559955285,-0.0428040414104812,-0.0465259240964074,-0.0427376287625618,-0.0530546005539255,-0.0416824004080906,-0.0498700329456329,-0.0691941806774483
2001-10-25,-0.0555279627914586,-0.0613689463762921,-0.0591367118107184,-0.042455106116422,-0.0482846838480152,-0.0553928129777751,-0.051469511616115,-0.0428155924003448,-0.0477734330878106,-0.0430976308104337,-0.0424368140777766,-0.0467915536845993,-0.0422513390995469,-0.055144512679082,-0.039523093207014,-0.0516611367111135,-0.0692092071776426
2001-10-26,-0.0555290031460837,-0.0613689463762921,-0.0590290019071696,-0.042571628334804,-0.0485544463804552,-0.0556026179110505,-0.051730611514646,-0.0420527274876331,-0.0472305202246038,-0.0423264464965721,-0.0417208089540401,-0.0464243595348619,-0.041533565653376,-0.0558772132820626,-0.0378902853454618,-0.0519104713383875,-0.0692218812297793
2001-10-29,-0.0555155541123783,-0.0613689463762921,-0.058920204024797,-0.0413545918700422,-0.0472579263907728,-0.0544309517550426,-0.0503570467572355,-0.0407316071635938,-0.0455252204208153,-0.0410000026154336,-0.0399072377824682,-0.044132565516496,-0.0395935431551117,-0.0540335425570367,-0.0371141137786069,-0.0506481605806026,-0.0692387780185776
2001-10-30,-0.0555495069872856,-0.0613689463762921,-0.0584453654597117,-0.0422029202319425,-0.0484240282346732,-0.0553882935175824,-0.0515672180592106,-0.0451801513155213,-0.0515399455433193,-0.0455100446638055,-0.0445172187785677,-0.0501894696699217,-0.044155173678982,-0.055572981884607,-0.0447574097728359,-0.051773111112098,-0.0692564606001996
2001-10-31,-0.055520390675158,-0.0613689463762921,-0.0566358294533992,-0.0409175518641453,-0.0470608593533748,-0.0542639903278316,-0.0501219395288917,-0.0435125308350793,-0.0492227150941032,-0.0437846953210961,-0.0420328990629994,-0.0462472662801776,-0.0415925332212779,-0.0529787919562114,-0.0436933310636961,-0.0504303831678331,-0.0690162225778347
2001-11-01,-0.0555261228665979,-0.0613689463762921,-0.0558178465479304,-0.0397881167738512,-0.0459609285943505,-0.0532541255201078,-0.0489465407463424,-0.0432578555309564,-0.0488076364140778,-0.0435565546176626,-0.0422579781454466,-0.0467864028378879,-0.0418605114503453,-0.0516153401868591,-0.0445382879433369,-0.0493602124950628,-0.0690308271575754
2001-11-02,-0.0555237160673478,-0.0613689463762921,-0.0555197551465102,-0.0397325505099113,-0.0461416413917558,-0.0533418550937063,-0.0491271046406463,-0.0423565181904681,-0.0479732950325141,-0.0426735121491948,-0.0413845046814523,-0.0460346552809106,-0.0410262598605444,-0.0522900894282581,-0.04234694700442,-0.0495345424639105,-0.0690432995945593
2001-11-05,-0.0555220077666604,-0.0613689463762921,-0.0552186527208333,-0.0385753743378164,-0.0450661756535969,-0.0523580255071294,-0.0479860268947981,-0.0417437872167788,-0.0470994682165666,-0.0420653914612422,-0.0410353849173743,-0.0457098103862995,-0.0406839956568685,-0.0506389834881077,-0.0425849667006484,-0.0486324644327792,-0.0690571496655911
2001-11-06,-0.0554866199118126,-0.0613689463762921,-0.0549310744434737,-0.0374797632889394,-0.0440894755718925,-0.0515562836173468,-0.0469686751275198,-0.0404430668270152,-0.0455130615259195,-0.0406871133254176,-0.0393407934962658,-0.0435028630092754,-0.0388721996227182,-0.0492769873765652,-0.04153110814118,-0.0478920508793397,-0.0690729674074836
2001-11-07,-0.0555078386181437,-0.0613689463762921,-0.0547579685899527,-0.042200561991949,-0.0496527315277813,-0.0563379975519746,-0.0527628857646482,-0.0405605250564581,-0.0465739140031067,-0.0408637269875852,-0.0397941353415851,-0.0451066891380871,-0.0393837553595642,-0.053791105610872,-0.0386741169378532,-0.0534011994501237,-0.0690808822778696
2001-11-08,-0.0555141133903991,-0.0613689463762921,-0.0545831141924567,-0.0409502322353976,-0.0482246441682755,-0.0550891913882045,-0.0512264490632284,-0.0399435358229636,-0.0456686579386678,-0.0402654848526945,-0.039342782152887,-0.0445759610168092,-0.0389576431732612,-0.0518917802085599,-0.0390854029949088,-0.0516834354082443,-0.069098722144697
2001-11-09,-0.0555178037157013,-0.0613689463762921,-0.0544064935889253,-0.0397032281494038,-0.0469092011974763,-0.0539310938937816,-0.0498230630432536,-0.0387599270220877,-0.0440394184642724,-0.0390930036315351,-0.0377430498312063,-0.0419799172153064,-0.0374015942966808,-0.0497290901297333,-0.0385603262942991,-0.0511255011738108,-0.0691125543902275
2001-11-12,-0.0555162460100726,-0.0613689463762921,-0.0542280889388937,-0.0385173825856932,-0.0457501053798953,-0.052922692911452,-0.0485895393681303,-0.0376410093648159,-0.0425768019573005,-0.0379849168471985,-0.0362692826736241,-0.0397526153853481,-0.0359788876285783,-0.0481282148956638,-0.0377947727522699,-0.0495805157207014,-0.0691272187372546
2001-11-13,-0.0555169403083094,-0.0613689463762921,-0.05404788222169,-0.0375453093765415,-0.0448859409009728,-0.0521774879656546,-0.0476766736646384,-0.0367270130071284,-0.0415346244800163,-0.0370745354275827,-0.035246514663055,-0.0385664842840359,-0.0349619039006942,-0.0474501283499297,-0.0369130184081356,-0.049360413824136,-0.0691399670206886
2001-11-14,-0.0555142398531645,-0.0613689463762921,-0.0538658552346156,-0.0375111334056503,-0.0450592637085512,-0.0522187972854398,-0.0478672714209207,-0.0361587098018534,-0.0412230803373954,-0.0365044206987684,-0.034786092620814,-0.0386217277407936,-0.0345082589304602,-0.0484022022167434,-0.0356835729643914,-0.0498412082662797,-0.0691528176501707
2001-11-15,-0.0555377255830731,-0.0613689463762921,-0.053681989591106,-0.0381711111432067,-0.0459473171719434,-0.052812798098335,-0.0488121494349253,-0.040178267575954,-0.0465119262551101,-0.0406130885311455,-0.0392360651506351,-0.044683448698029,-0.0390003805672048,-0.0500243315231941,-0.0424943277832253,-0.0507379885286462,-0.0691716805871692
2001-11-16,-0.0555089346587984,-0.0613689463762921,-0.0534962667188742,-0.0370617204048486,-0.0448973576941533,-0.0519941957365328,-0.0476792709142607,-0.0390039543451821,-0.0449778849612664,-0.0393902946057901,-0.0377830745543226,-0.0425458089149069,-0.03752531506039,-0.0485870666009118,-0.0408951297066522,-0.0498082932544657,-0.0691852661634833
2001-11-19,-0.0555146286458761,-0.0613689463762921,-0.0533086678580339,-0.0359541579550816,-0.0439066961489036,-0.0511820302798354,-0.0466412015350214,-0.0382864443182759,-0.0439666272956561,-0.0386836524119892,-0.0371146161001755,-0.0416931065206055,-0.0368281698443086,-0.0470673604424114,-0.0412390178677162,-0.0489329226374673,-0.0691998552840532
2001-11-20,-0.055508687611756,-0.0613689463762921,-0.0531191740592054,-0.0349471663401861,-0.0430821297462218,-0.0504040702893688,-0.0457768154937622,-0.0372480771158301,-0.0426080179619618,-0.0376491440474615,-0.0358683677219753,-0.0399056718820611,-0.035608869485371,-0.0460728245573846,-0.0400990220937975,-0.0483200637369019,-0.0692148776507337
2001-11-21,-0.0555063518445074,-0.0613689463762921,-0.0529715536936241,-0.0339523417428199,-0.0422844601908722,-0.0496379094192717,-0.0449571764728383,-0.0362409127238336,-0.041304668556746,-0.036648987145702,-0.0346714103295215,-0.0381375888361182,-0.0344278926573475,-0.0450844491512292,-0.0391232544738622,-0.0477331396770603,-0.0692285507578563
2001-11-23,-0.0555050814760245,-0.0613689463762921,-0.0529477597875954,-0.0333670847182856,-0.0419586554757494,-0.0492561987995803,-0.0446232441456698,-0.0374324749915268,-0.0428620659291893,-0.0378430526566713,-0.0364857527911616,-0.0409312987224663,-0.0362483447604188,-0.0451842288739184,-0.041838677019079,-0.0475730887120258,-0.0692449324171413
2001-11-26,-0.0555016644923678,-0.0613689463762921,-0.0529237255390815,-0.0327364493057704,-0.0415614745036215,-0.0489133042280125,-0.0442311364654752,-0.0365441723073732,-0.0418879001445805,-0.0369626111178812,-0.0354182413695741,-0.0398167197573889,-0.0351428822550999,-0.0451399142257297,-0.0404736566429568,-0.0473705647265804,-0.0692587808209148
2001-11-27,-0.0554916624629385,-0.0613689463762921,-0.0528994485203806,-0.0321031907549117,-0.041186629819257,-0.0484631972915167,-0.0438496502114902,-0.0357057021496547,-0.0409550946616222,-0.036118547570168,-0.0345742283061267,-0.0388446524336435,-0.0343027901992471,-0.0450425166873275,-0.0395985074958153,-0.0471729771577675,-0.0682790155898916
2001-11-28,-0.0555067556010259,-0.0613689463762921,-0.0528749262792685,-0.0328582904306847,-0.0422134204372206,-0.0491505343181285,-0.044944960185431,-0.039224235604169,-0.0454815249449313,-0.0396847277419377,-0.0387315363690924,-0.0445619210913745,-0.0385128108132349,-0.0466780211790682,-0.0450664794755348,-0.048156508092433,-0.0682944381469233
2001-11-29,-0.055521043131619,-0.0613689463762921,-0.0528501563387513,-0.0334877845509744,-0.0430349807106098,-0.0496946266850107,-0.045823638176206,-0.0423733686700469,-0.0494404249304791,-0.0428679701311012,-0.0425062608111003,-0.049759361771675,-0.0423607539838159,-0.048088182140396,-0.0501794926948715,-0.0489715811940812,-0.0683095856064013
2001-11-30,-0.0555113355490295,-0.0613689463762921,-0.0528251361968148,-0.0344336066784908,-0.0441075165643709,-0.0504762536414936,-0.046951853342158,-0.0415803967324225,-0.0487404826390629,-0.0420638201533404,-0.0417745634950846,-0.0490230925794346,-0.0415757698863568,-0.0497042630382697,-0.047312925913402,-0.0499154950737162,-0.0683199814814709
2001-12-03,-0.0554329803169767,-0.0613689463762921,-0.0527998633261718,-0.0338757469151084,-0.0436230977382335,-0.0501798676275116,-0.046452602674359,-0.0405520934653844,-0.047434283215033,-0.0409378868973162,-0.0405976247959584,-0.0474246573582277,-0.0404633450404745,-0.0494330412898758,-0.0455149370804399,-0.048341220248672,-0.0683346287547768
2001-12-04,-0.0554310180612829,-0.0613689463762921,-0.0527743351740071,-0.03363299785344,-0.0434573769062193,-0.0500085248558884,-0.0462894146059022,-0.0422747234211161,-0.0494908029214336,-0.0426807611092287,-0.042817414850372,-0.0505077992792983,-0.0427596976066641,-0.0496402088310457,-0.0487061763762782,-0.0488908737427932,-0.0683513432410569
2001-12-05,-0.0554212400363756,-0.0613689463762921,-0.0527485491617196,-0.034885181277265,-0.0448108973982067,-0.0511808676665033,-0.0476762008019433,-0.0415406043935181,-0.0488851739211974,-0.0419373449212671,-0.0420362651972361,-0.0499597015408181,-0.0419122555985576,-0.0513820213798738,-0.0455522435361624,-0.0487167849185639,-0.0683657090807363
2001-12-06,-0.0553981996190079,-0.0613689463762921,-0.0527225026846615,-0.0407855745051549,-0.0508927788419587,-0.0562674248387017,-0.0540211800554329,-0.0416496393502079,-0.0499375676283066,-0.0419115601547103,-0.0425413637071138,-0.0517631181853633,-0.0424970712387436,-0.0560886987008135,-0.0421861554518919,-0.0546411957906891,-0.0683749112449338
2001-12-07,-0.055412816197726,-0.0613689463762921,-0.0526961931118755,-0.0399875053055086,-0.0497059531964253,-0.055460298374804,-0.0528453607314969,-0.0427028156188087,-0.0510182367334613,-0.0430136861627927,-0.0438889997341443,-0.0538237651683117,-0.0438414088192274,-0.0552429171099445,-0.0454394102393502,-0.054251346494115,-0.0683900728538602
2001-12-10,-0.0554138677218487,-0.0613689463762921,-0.0526696177858291,-0.0387888909441628,-0.0481981471823456,-0.0540575470670127,-0.0512522962719841,-0.0412637199570704,-0.0488102717519494,-0.0416190588148538,-0.0419473622264164,-0.0499365794958928,-0.0419052495515585,-0.0530586637978829,-0.0440504900785468,-0.052166157401104,-0.0684029703205679
2001-12-11,-0.0554227019613991,-0.0613689463762921,-0.0526427740221458,-0.0377709600433305,-0.0469955892692517,-0.0530947442260415,-0.049969270367419,-0.0413079760701701,-0.0485794055868104,-0.0417078611885925,-0.0420951416288009,-0.0503700061936461,-0.042049977815196,-0.0517800384831856,-0.0450771740208295,-0.0515168300081595,-0.0684181979081387
2001-12-12,-0.0554206574421797,-0.0613689463762921,-0.0526156591093345,-0.0376385540200876,-0.0467651800044518,-0.0528629605781716,-0.049721815283857,-0.0404079602097687,-0.0475727699373039,-0.0408167426868644,-0.0410110857218776,-0.0486440660807671,-0.0409549061534885,-0.0521920347416197,-0.043221993079707,-0.0505796320231336,-0.0684309851206896
2001-12-13,-0.0553878183010282,-0.0613689463762921,-0.0525882703085149,-0.0373410229365508,-0.0464064192458274,-0.0526222960910711,-0.0493451965105654,-0.0395384955861072,-0.0465836872219245,-0.0399305874689273,-0.0401050121030124,-0.0475484305695594,-0.0401091239700825,-0.0523288139095372,-0.0413568862062061,-0.0508333622802168,-0.0684452721669998
2001-12-14,-0.055428576240671,-0.0613689463762921,-0.0525606048531416,-0.0387482209180566,-0.0477679597759755,-0.0537024365326987,-0.050796777429626,-0.0442847526585387,-0.0525194427698025,-0.044719440400505,-0.0453356662440967,-0.0545156479494991,-0.0453374770265527,-0.0542304313570636,-0.0489607168120236,-0.0517995967276643,-0.0684608099071478
2001-12-17,-0.0554199558937787,-0.0613689463762921,-0.0525326599487241,-0.0377816038116313,-0.0466646798571526,-0.0528030887834792,-0.0496261230778477,-0.0429301323321208,-0.0505413596459555,-0.043404897454229,-0.0436343079686018,-0.05150928355923,-0.0436400218405746,-0.0529857739048542,-0.0464301421134344,-0.0505913551547858,-0.0684737793919488
2001-12-18,-0.0553949046939284,-0.0613689463762921,-0.0523536081288715,-0.0366479938632105,-0.0454721605132643,-0.0518904460499359,-0.0483787018406728,-0.041539424836093,-0.0485550118283605,-0.0420139330990577,-0.0420606646814023,-0.0485165190200522,-0.0423478414157851,-0.0509947862060081,-0.0453306319073922,-0.0493332716109786,-0.0684906165506169
